TEAM_ID,PLAYER_ID,PLAYER_NAME,JERSEY_NUMBER,POSITION,POSITION_TYPE,STATUS,TEAM_NAME
158,596142,Gary Sánchez,42,C,Catcher,Active,Milwaukee Brewers
158,681982,Grant Anderson,42,P,Pitcher,Active,Milwaukee Brewers
158,675659,Greg Jones,42,RF,Outfielder,Active,Milwaukee Brewers
158,694819,Jacob Misiorowski,42,P,Pitcher,Active,Milwaukee Brewers
158,641343,Jake Bauers,42,1B,Infielder,Active,Milwaukee Brewers
158,663765,Jake Woodford,42,P,Pitcher,Active,Milwaukee Brewers
158,687401,Joey Ortiz,42,SS,Infielder,Active,Milwaukee Brewers
158,690986,Kyle Harrison,42,P,Pitcher,Active,Milwaukee Brewers
158,682641,Luis Matos,42,RF,Outfielder,Active,Milwaukee Brewers
158,650859,Luis Rengifo,42,3B,Infielder,Active,Milwaukee Brewers
158,686217,Sal Frelick,42,RF,Outfielder,Active,Milwaukee Brewers
158,656730,Trevor Megill,42,P,Pitcher,Active,Milwaukee Brewers
158,661388,William Contreras,42,C,Catcher,Active,Milwaukee Brewers
